Depth,age,Gamma Density,MS Loop (negs removed)
120.377893,195.3316314,1.4909,15.6
120.3862542,195.3512309,1.4537,12.9
120.3946154,195.3708188,1.4599,11.6
120.4029766,195.3903951,1.3475,11.1
120.4113378,195.4099598,1.4262,11
120.419699,195.429513,1.4411,11.1
120.4280602,195.4490547,1.486,11.3
120.4364214,195.468585,1.5169,11.5
120.4447826,195.4881039,1.4884,11.7
120.4531438,195.5076115,1.53,11.9
120.461505,195.5271077,1.5103,12.1
120.4698662,195.5465927,1.4686,12.5
120.4782274,195.5660663,1.5279,13.2
120.4865886,195.5855288,1.4868,13.1
120.4949498,195.6049802,1.3611,12.1
120.503311,195.6244204,1.2953,11.7
120.5116722,195.6438495,1.5067,11.5
120.5200334,195.6632675,1.504,11.4
120.5283946,195.6826746,1.5009,11.4
120.5367559,195.7020706,1.5326,11.4
120.5451171,195.7214558,1.572,11.4
120.5534783,195.74083,1.5372,11.4
120.5618395,195.7601934,1.5305,11.4
120.5702007,195.779546,1.5281,11.4
120.5785619,195.7988878,1.5254,11.3
120.5869231,195.8182188,1.4922,11.3
120.5952843,195.8375392,1.5265,11.4
120.6036455,195.8568489,1.533,11.6
120.6120067,195.8761479,1.5118,11.7
120.6203679,195.8954364,1.5821,11.8
120.6287291,195.9147143,1.5824,11.7
120.6370903,195.9339817,1.5539,11.5
120.6454515,195.9532387,1.566,11.4
120.6538127,195.9724852,1.5413,11.2
120.6621739,195.9917213,1.5335,11.1
120.6705351,196.0109471,1.5118,10.9
120.6788963,196.0301626,1.5332,10.8
120.6872575,196.0493678,1.5314,10.7
120.6956187,196.0685627,1.5429,10.7
120.7039799,196.0877475,1.4842,10.6
120.7123411,196.106922,1.4599,10.6
120.7207023,196.1260865,1.503,10.3
120.7290635,196.1452409,1.507,9.7
120.7374247,196.1643852,1.4525,9
120.745786,196.1835196,0.8579,8.7
120.753311,196.200732,1.3187,9.2
120.7616722,196.2198474,1.4469,10
120.7700334,196.2389529,1.4668,10.4
120.7783946,196.2580486,1.4661,10.7
120.7867559,196.2771345,1.4848,10.9
120.7951171,196.2962106,1.4787,11
120.8034783,196.3152769,1.5066,11.1
120.8118395,196.3343336,1.5101,11.3
120.8202007,196.3533806,1.524,11.3
120.8285619,196.372418,1.5277,11.2
120.8369231,196.3914458,1.5268,10.8
120.8452843,196.410464,1.4808,10.5
120.8536455,196.4294728,1.4121,10.8
120.8620067,196.448472,1.442,11
120.8703679,196.4674619,1.5154,11.3
120.8787291,196.4864423,1.5054,11.4
120.8870903,196.5054135,1.5208,0
120.8954515,196.5243753,1.5022,11.3
120.9038127,196.5433278,1.5104,11.3
120.9121739,196.5622711,1.518,11.2
120.9205351,196.5812052,1.5113,11.2
120.9288963,196.6001301,1.5176,11.2
120.9372575,196.6190459,1.4898,11.2
120.9456187,196.6379527,1.5255,11.1
120.9539799,196.6568504,1.5086,11.2
120.9623411,196.675739,1.5107,11.5
120.9707023,196.6946188,1.5244,11.7
120.9790635,196.7134896,1.5301,11.8
120.9874247,196.7323515,1.524,11.8
120.995786,196.7512046,1.5043,12
121.0041472,196.7700488,1.5139,12.1
121.0125084,196.7888843,1.5098,12.2
121.0208696,196.8077111,1.4485,12.1
121.0292308,196.8265292,1.4874,11.9
121.037592,196.8453386,1.5157,11.8
121.0459532,196.8641394,1.5255,11.8
121.0543144,196.8829316,1.513,12
121.0626756,196.9017153,1.537,12.1
121.0710368,196.9204905,1.5099,12.1
121.079398,196.9392572,1.53069,12.1
121.0877592,196.9580155,1.5463,12.2
121.0961204,196.9767655,1.5304,12.4
121.1044816,196.995507,1.4302,12.4
121.1128428,197.0142403,1.4345,12.7
121.121204,197.0329653,1.5253,13
121.1295652,197.0516821,1.5336,13.3
121.1379264,197.0703907,1.5576,13.5
121.1462876,197.0890911,1.5686,13.5
121.1546488,197.1077835,1.5607,13
121.16301,197.1264677,1.5409,12.6
121.1713712,197.1451439,1.5302,12.4
121.1797324,197.1638122,1.53269,12.5
121.1880936,197.1824724,1.5362,12.5
121.1964548,197.2011248,1.5137,12.7
121.2048161,197.2197693,1.5505,12.8
121.2131773,197.2384059,1.5048,12.6
121.2215385,197.2570347,1.5116,12.5
121.2298997,197.2756558,1.484,12.5
121.2382609,197.2942691,1.5432,12.5
121.2466221,197.3128748,1.528,12.6
121.2549833,197.3314728,1.5127,12.8
121.2633445,197.3500632,1.5209,13
121.2717057,197.368646,1.5344,13.2
121.2800669,197.3872213,1.5411,13.2
121.2884281,197.4057891,1.5319,13.4
121.2967893,197.4243495,1.5224,13.6
121.3051505,197.4429024,1.5013,13.7
121.3135117,197.461448,1.542,13.8
121.3218729,197.4799862,1.5422,13.8
121.3302341,197.4985171,1.4935,13.9
121.3385953,197.5170408,1.5304,14
121.3469565,197.5355572,1.5245,14.3
121.3553177,197.5540665,1.54689999,14.5
121.3636789,197.5725686,1.512,14.6
121.3720401,197.5910636,1.5795,14.9
121.3804013,197.6095516,1.5654,15
121.3887625,197.6280325,1.5507,14.7
121.3971237,197.6465064,1.505,14.1
121.4054849,197.6649734,1.4787,13.8
121.4138462,197.6834335,1.542,13.7
121.4222074,197.7018866,1.5473,13.6
121.4305686,197.720333,1.5213,13.6
121.4389298,197.7387726,1.5224,13.6
121.447291,197.7572054,1.5406,13.8
121.4556522,197.7756315,1.5338,14
121.4640134,197.7940509,1.56089,14.4
121.4723746,197.8124636,1.5658,14.7
121.4807358,197.8308698,1.5759,15.1
121.489097,197.8492694,1.5759,15.3
121.4974582,197.8676625,1.5706,15.4
121.5058194,197.8860491,1.5913,15.4
121.5141806,197.9044292,1.5969,15.6
121.5225418,197.922803,1.5808,15.5
121.530903,197.9411703,1.5661,15.4
121.5392642,197.9595314,1.562,15.4
121.5476254,197.9778861,1.5436,15.6
121.5559866,197.9962346,1.5064,17.4
121.5643478,198.0145769,1.5375,23.9
121.572709,198.032913,1.5364,31
121.5810702,198.0512429,1.5343,24.4
121.5894314,198.0695668,1.5379,18.1
121.5977926,198.0878846,1.5514,16.1
121.6061538,198.1061964,1.5553,15.5
121.6145151,198.1245022,1.5318,15.3
121.6228763,198.1428021,1.5637,15.3
121.6312375,198.161096,1.5888,15.2
121.6395987,198.1793841,1.555,15.1
121.6479599,198.1976663,1.4745,14.9
121.6563211,198.2159428,1.4926,14.9
121.6646823,198.2342135,1.5197,14.6
121.6730435,198.2524785,1.4921,14.4
121.6814047,198.2707379,1.4957,14.2
121.6897659,198.2889916,1.5103,14
121.6981271,198.3072397,1.52869,14.1
121.7064883,198.3254822,1.5308,14.2
121.7148495,198.3437193,1.5311,14.3
121.7232107,198.3619508,1.5369,14.5
121.7315719,198.3801769,1.5463,14.8
121.7399331,198.3983976,1.5474,15
121.7482943,198.416613,1.5257,15
121.7566555,198.434823,1.5296,14.7
121.7650167,198.4530277,1.4917,14.5
121.7733779,198.4712272,1.5031,14.3
121.7817391,198.4894215,1.5271,14.1
121.7901003,198.5076106,1.5089,13.9
121.7984615,198.5257946,1.4998,13.8
121.8068227,198.5439735,1.5194,13.8
121.8151839,198.5621473,1.5196,13.8
121.8235452,198.5803161,1.5209,14
121.8319064,198.59848,1.5324,14.1
121.8402676,198.6166389,1.54279,14.1
121.8486288,198.6347929,1.52,14
121.85699,198.652942,1.5256,14
121.8653512,198.6710864,1.4834,14.2
121.8737124,198.6892259,1.5218,14.1
121.8820736,198.7073607,1.4863,14.1
121.8904348,198.7254908,1.4885,14.4
121.898796,198.7436162,1.5014,14.8
121.9071572,198.761737,1.4951,15.1
121.9155184,198.7798532,1.5188,15.2
121.9238796,198.7979649,1.4989,15
121.9322408,198.8160721,1.5244,15.1
121.940602,198.8341747,1.4811,15.2
121.9489632,198.852273,1.5041,15.3
121.9573244,198.8703668,1.4797,15.7
121.9656856,198.8884563,1.4593,16.4
121.9740468,198.9065415,1.27239,19.1
122.0155576,198.9962662,1.0472,26.7
122.0248203,199.0162734,1.3703,38
122.034083,199.0362756,1.3916,41.6
122.0433457,199.0562729,1.3832,37.3
122.0526084,199.0762654,1.3816,30.7
122.0618711,199.0962531,1.3855,22.3
122.0711338,199.116236,1.3446,16
122.0803964,199.1362142,1.3447,13.6
122.0896591,199.1561877,1.3348,13.3
122.0989218,199.1761567,1.3491,11.7
122.1081845,199.1961211,1.3616,9.5
122.1174472,199.216081,1.3199,8.2
122.1267099,199.2360365,1.3,7.3
122.1359726,199.2559877,1.2932,6.8
122.1452353,199.2759344,1.232,6.6
122.154498,199.2958769,1.2303,6.8
122.1637607,199.3158152,1.2714,7.2
122.1730233,199.3357493,1.3802,7.6
122.182286,199.3556793,1.3821,7.7
122.1915487,199.3756052,1.3728,7.8
122.2008114,199.3955271,1.381,8.1
122.2100741,199.415445,1.3883,8.3
122.2193368,199.4353591,1.4008,9
122.2285995,199.4552692,1.3964,9.8
122.2378622,199.4751756,1.4142,10.9
122.2471249,199.4950782,1.4363,11.3
122.2563876,199.5149771,1.4443,11.1
122.2656502,199.5348724,1.3995,11.9
122.2749129,199.554764,1.396,13.1
122.2841756,199.5746522,1.3998,13
122.2934383,199.5945368,1.4263,12.3
122.302701,199.614418,1.4189,11.9
122.3119637,199.6342958,1.4235,11.7
122.3212264,199.6541703,1.41,11.4
122.3304891,199.6740415,1.3873,11.5
122.3397518,199.6939095,1.3874,12
122.3490144,199.7137743,1.3854,12.5
122.3582771,199.733636,1.3888,13.1
122.3675398,199.7534946,1.4215,14.3
122.3768025,199.7733502,1.4326,16.1
122.3860652,199.7932028,1.4562,15.9
122.3953279,199.8130525,1.433,16.2
122.4045906,199.8328994,1.4167,18.5
122.4138533,199.8527435,1.4581,22.1
122.423116,199.8725848,1.4587,26.1
122.4323787,199.8924234,1.4354,27.2
122.4416413,199.9122594,1.4145,24.5
122.450904,199.9320927,1.4266,20.9
122.4601667,199.9519236,1.4247,18
122.4694294,199.9717519,1.4194,16.7
122.4786921,199.9915778,1.4413,16.9
122.4879548,200.0114013,1.4107,17.6
122.4972175,200.0312225,1.378,17.8
122.5064802,200.0510414,1.385,18.7
122.5157429,200.0708581,1.4439,20.8
122.5250056,200.0906726,1.4295,26.5
122.5342682,200.110485,1.4235,34
122.5435309,200.1302953,1.4346,29.1
122.5527936,200.1501036,1.4342,19.7
122.5620563,200.16991,1.417,15.7
122.571319,200.1897144,1.4499,13.9
122.5805817,200.209517,1.4419,12.5
122.5898444,200.2293178,1.4243,12
122.5991071,200.2491168,1.4267,12.1
122.6083698,200.2689141,1.4025,13
122.6176325,200.2887098,1.2475,14.7
122.6268951,200.3085038,0.8851,17.6
122.6361578,200.3282964,1.2778,21.9
122.6454205,200.3480874,1.3495,27
122.6546832,200.367877,1.2734,30.6
122.6639459,200.3876652,1.3216,29.7
122.6732086,200.4074521,1.4008,25.3
122.6824713,200.4272378,1.4556,20.7
122.691734,200.4470221,1.4617,17
122.7009967,200.4668054,1.4599,14.3
122.7102594,200.4865875,1.3499,12.7
122.719522,200.5063685,1.1516,11.9
122.7287847,200.5261485,0.9616,11.5
122.7380474,200.5459275,1.07,11.5
122.7473101,200.5657057,1.4067,12
122.7565728,200.585483,1.3349,13
122.7658355,200.6052594,1.4002,14.3
122.7750982,200.6250352,1.3632,15.2
122.7843609,200.6448102,1.4247,15.3
122.7936236,200.6645846,1.4363,14.7
122.8028863,200.6843583,1.4611,14.8
122.8121489,200.7041316,1.4197,15.7
122.8214116,200.7239043,1.3992,15.3
122.8306743,200.7436767,1.4042,15.1
122.839937,200.7634486,1.1881,15.9
122.8491997,200.7832202,1.5106,16.3
122.8584624,200.8029915,1.5103,15.9
122.8677251,200.8227626,1.5404,15.9
122.8769878,200.8425335,1.541,16.7
122.8862505,200.8623043,1.5661,18.3
122.8955132,200.8820751,1.5681,18.6
122.9047758,200.9018458,1.5804,17.5
122.9140385,200.9216165,1.5502,17.2
122.9233012,200.9413874,1.5775,17.2
122.9325639,200.9611584,1.6006,17.1
122.9418266,200.9809296,1.5739,16.9
122.9510893,201.000701,1.5608,16.6
122.960352,201.0204727,1.4275,17
122.9696147,201.0402448,1.1549,18.2
122.9788774,201.0600173,1.5699,19
122.9881401,201.0797902,1.5546,19.1
122.9974027,201.0995637,1.5891,19
123.0066654,201.1193377,1.55289,17.9
123.0159281,201.1391124,1.5534,17.2
123.0251908,201.1588877,1.5631,17.1
123.0344535,201.1786637,1.5521,17.2
123.0437162,201.1984405,1.5495,18
123.0529789,201.2182181,1.5547,20.6
123.0622416,201.2379966,1.5559,26
123.0715043,201.2577761,1.55889,24.8
123.080767,201.2775565,1.5727,19.8
123.0900296,201.297338,1.5449,17.9
123.0992923,201.3171205,1.5391,17.2
123.108555,201.3369042,1.538,16.9
123.1178177,201.3566891,1.5649,16.8
123.1270804,201.3764753,1.5701,16.7
123.1363431,201.3962627,1.5583,16.3
123.1456058,201.4160515,1.4586,15.9
123.1548685,201.4358417,1.5162,15.3
123.1641312,201.4556334,1.535,14.3
123.1733938,201.4754265,1.3148,13
123.1826565,201.4952213,0.5933,12
123.194698,201.5209568,1.1906,12.1
123.2039607,201.5407554,1.4884,13
123.2132234,201.5605556,1.1965,13.8
123.2224861,201.5803577,1.3138,14.2
123.2317488,201.6001616,1.5483,14.6
123.2410115,201.6199674,1.5402,14.6
123.2502742,201.6397751,1.5644,14.5
123.2595369,201.6595849,1.5584,14.4
123.2687996,201.6793966,1.5135,14.4
123.2780622,201.6992105,1.5293,14.4
123.2873249,201.7190266,1.4925,14.5
123.2965876,201.7388449,1.5227,14.5
123.3058503,201.7586654,1.5288,14.5
123.315113,201.7784883,1.5146,14.6
123.3243757,201.7983135,1.5421,15
123.3336384,201.8181411,1.5187,15.5
123.3429011,201.8379712,1.54679,15.7
123.3521638,201.8578039,1.5458,15.5
123.3614265,201.8776391,1.5664,15.3
123.3706891,201.897477,1.4615,15.2
123.3799518,201.9173175,1.4551,14.8
123.3892145,201.9371608,1.5363,14.6
123.3984772,201.9570068,1.4568,14.3
123.4077399,201.9768557,1.4726,14.4
123.4170026,201.9967076,1.5288,14.7
123.4262653,202.0165623,1.546,15.1
123.435528,202.0364201,1.5404,15.4
123.4447907,202.0562809,1.564,15.7
123.4540534,202.0761448,1.5667,15.9
123.463316,202.0960118,1.5491,16.1
123.4725787,202.1158821,1.565,16.3
123.4818414,202.1357557,1.5655,16.4
123.4911041,202.1556325,1.53269,16.4
123.5003668,202.1755128,1.5417,16.4
123.5096295,202.1953964,1.548,16.4
123.5188922,202.2152835,1.5438,16.4
123.5281549,202.2351742,1.5599,16.2
123.5374176,202.2550684,1.5464,16
123.5466803,202.2749663,1.5582,16
123.5559429,202.2948678,1.5566,15.9
123.5652056,202.3147731,1.5629,15.8
123.5744683,202.3346822,1.5301,15.7
123.583731,202.3545951,1.5587,15.5
123.5929937,202.3745119,1.5317,15.5
123.6022564,202.3944327,1.5493,15.5
123.6115191,202.4143575,1.5334,15.7
123.6207818,202.4342863,1.5533,15.6
123.6300445,202.4542192,1.5583,15.2
123.6393072,202.4741563,1.5406,14.7
123.6485698,202.4940976,1.1236,14.4
123.6578325,202.5140432,1.0454,14.4
123.6670952,202.533993,1.467,14.6
123.6763579,202.5539473,1.541,14.8
123.6856206,202.5739059,1.537,14.7
123.6948833,202.5938691,1.5237,14.6
123.704146,202.6138367,1.5377,14.6
123.7134087,202.633809,1.5541,14.5
123.7226714,202.6537859,1.5492,14.5
123.731934,202.6737674,1.5242,14.7
123.7411967,202.6937537,1.5454,14.9
123.7504594,202.7137448,1.5533,15.1
123.7597221,202.7337408,1.5734,15.3
123.7689848,202.7537416,1.5866,15.3
123.7782475,202.7737474,1.5101,15.3
123.7875102,202.7937581,1.5766,15.4
123.7967729,202.813774,1.5545,15.3
123.8060356,202.8337949,1.5674,15.2
123.8152983,202.853821,1.5793,15
123.8245609,202.8738523,1.573,14.8
123.8338236,202.8938889,1.5086,14.6
123.8430863,202.9139308,1.5035,14.5
123.852349,202.933978,1.4967,14.6
123.8616117,202.9540307,1.4983,14.8
123.8708744,202.9740889,1.5064,15
123.8801371,202.9941525,1.5192,15.4
123.8893998,203.0142218,1.5288,15.8
123.8986625,203.0342967,1.5617,16
123.9079252,203.0543773,1.5453,15.9
123.9171878,203.0744636,1.553,16.1
123.9264505,203.0945557,1.5205,16.1
123.9357132,203.1146536,1.5201,15.8
123.9449759,203.1347575,1.5152,15
123.9542386,203.1548673,1.5457,14
123.9635013,203.1749831,1.5534,12.5
123.972764,203.1951049,1.4052,10
123.9820267,203.2152328,0.5874,6.6
123.9912894,203.235367,-0.2353,3.8
123.9357132,203.1146536,-0.2454,2.4
123.9449759,203.1347575,-0.2551,2.1
123.9542386,203.1548673,-0.2387,3
123.9635013,203.1749831,-0.2072,5.2
123.972764,203.1951049,0.5515,8.5
123.9820267,203.2152328,1.4571,11.8
123.9912894,203.235367,1.5819,13.8
124.0005521,203.2555073,1.5654,14.7
124.0098147,203.2756539,1.5756,15.1
124.0190774,203.2958068,1.5554,15.2
124.0283401,203.315966,1.577,15.1
124.0376028,203.3361317,1.5139,14.7
124.0468655,203.3563039,1.0587,14
124.0561282,203.3764826,1.0591,13.5
124.0653909,203.3966679,1.2882,12.9
124.0746536,203.4168598,1.4653,11.6
124.0839163,203.4370584,0.5008,9.6
124.093179,203.4572637,0.1232,7.9
124.1024416,203.4774758,0.31019,6
124.1117043,203.4976948,0.6521,6.8
124.120967,203.5179206,1.093,7.1
124.1302297,203.5381534,0.811,7.5
124.1394924,203.5583933,0.0491,8
124.1487551,203.5786401,0.5552,8.4
124.1580178,203.5988941,0.9974,8.7
124.1672805,203.6191552,0.8483,9.5
124.1765432,203.6394235,0.7059,11
124.1858059,203.6596991,1.3659,12.6
124.1950685,203.6799821,1.3984,14
124.2043312,203.7002724,1.5191,14.7
124.2135939,203.7205701,1.4893,15.1
124.2228566,203.7408752,1.5441,15.1
124.2321193,203.761188,1.5058,15.1
124.241382,203.7815082,1.4999,15.2
124.2506447,203.8018362,1.5461,15.3
124.2599074,203.8221718,1.5574,14.9
124.2691701,203.8425151,0.7536,14.6
124.2784328,203.8628663,1.1128,15.3
124.2876954,203.8832252,1.5446,16.3
124.2969581,203.9035921,1.5633,16.7
124.3062208,203.9239669,1.5573,16.6
124.3154835,203.9443498,1.53069,16.6
124.3247462,203.9647406,1.5877,16.8
124.3340089,203.9851396,1.57909,17
124.3432716,204.0055468,1.5516,17.1
124.3525343,204.0259621,1.5484,17.2
124.361797,204.0463857,1.5909,17.4
124.3710597,204.0668177,1.5742,17.3
124.3803223,204.087258,1.5643,16.9
124.389585,204.1077067,1.5542,16.5
124.3988477,204.1281639,1.5444,16.5
124.4081104,204.1486296,1.5727,16.7
124.4173731,204.1691039,1.5567,16.9
124.4266358,204.1895869,1.4637,17.1
124.4358985,204.2100785,1.5296,17.8
124.4451612,204.2305789,1.5805,18.7
124.4544239,204.251088,1.5599,20.1
124.4636866,204.271606,0.9087,22.6
124.5190876,204.3945137,,19.2
124.5281752,204.4147058,1.139,15.4
124.5372628,204.4349068,1.3849,13
124.5463504,204.4551167,1.2765,12.3
124.555438,204.4753357,0.8089,12.4
124.5645256,204.4955638,1.4625,12.9
124.5736132,204.5158009,1.4485,13.1
124.5827008,204.5360472,1.4674,13.1
124.5917884,204.5563028,1.4658,13.7
124.600876,204.5765676,1.4215,14.6
124.6099636,204.5968417,1.4754,14.6
124.6190513,204.6171251,1.5031,13.7
124.6281389,204.637418,1.4778,12.9
124.6372265,204.6577204,1.4658,12.6
124.6463141,204.6780322,1.4478,12.5
124.6554017,204.6983537,1.482,12.7
124.6644893,204.7186847,1.4509,13
124.6735769,204.7390254,1.4517,13.1
124.6826645,204.7593758,1.447,13.2
124.6917521,204.7797359,1.4607,13.3
124.7008397,204.8001059,1.3722,13.5
124.7099273,204.8204857,1.3889,13.6
124.7190149,204.8408755,1.3904,13.7
124.7281025,204.8612752,1.4351,13.6
124.7371901,204.8816849,1.4092,13.2
124.7462777,204.9021047,1.4006,12.9
124.7553653,204.9225345,1.3105,13
124.7644529,204.9429746,1.3964,12.7
124.7735405,204.9634248,1.3229,12
124.7826281,204.9838853,1.3303,11.5
124.7917157,205.0043561,1.2494,11.1
124.8008033,205.0248373,1.4143,11
124.8098909,205.0453288,1.0592,11
124.8189786,205.0658309,1.2432,11.1
124.8280662,205.0863434,1.4002,11.4
124.8371538,205.1068665,1.3884,11.7
124.8462414,205.1274002,1.3772,11.9
124.855329,205.1479445,1.4115,12.1
124.8644166,205.1684996,1.4116,12.4
124.8735042,205.1890654,1.3902,12.9
124.8825918,205.209642,1.4379,12.9
124.8916794,205.2302295,1.4047,12.8
124.900767,205.2508278,1.4343,12.8
124.9098546,205.2714372,1.4654,12.9
124.9189422,205.2920575,1.4942,12.8
124.9280298,205.3126889,1.4907,12.8
124.9371174,205.3333313,1.4422,12.7
124.946205,205.353985,1.4627,12.8
124.9552926,205.3746498,1.4637,12.9
124.9643802,205.3953259,1.4776,13.2
124.9734678,205.4160133,1.4541,14.3
124.9825554,205.436712,1.4685,15
124.991643,205.4574221,1.4861,14
125.0007306,205.4781437,1.4405,13.2
125.0098182,205.4988768,1.5028,12.8
125.0189059,205.5196215,1.4604,12.4
125.0279935,205.5403777,1.4419,12
125.0370811,205.5611456,1.4269,11.9
125.0461687,205.5819252,1.4114,11.8
125.0552563,205.6027165,1.4227,11.6
125.0643439,205.6235196,1.4514,11.5
125.0734315,205.6443346,1.4272,11.4
125.0825191,205.6651615,1.4385,11.3
125.0916067,205.6860003,1.4418,11.1
125.1006943,205.7068511,1.4491,11
125.1097819,205.727714,1.4118,10.9
125.1188695,205.748589,1.2977,10.9
125.1279571,205.7694761,1.2385,11
125.1370447,205.7903754,1.3413,11
125.1461323,205.8112869,1.3077,10.7
125.1552199,205.8322108,1.3945,10.4
125.1643075,205.853147,1.4114,10.1
125.1733951,205.8740956,1.3823,9.9
125.1824827,205.8950566,1.3586,9.8
125.1915703,205.9160301,1.4118,9.8
125.2006579,205.9370162,1.3699,9.7
125.2097455,205.9580149,1.3808,9.5
125.2188332,205.9790262,1.4016,9.4
125.2279208,206.0000502,1.389,9.5
125.2370084,206.0210869,1.399,9.6
125.246096,206.0421365,1.3854,9.7
125.2551836,206.0631988,1.4331,9.7
125.2642712,206.0842741,1.4101,9.6
125.2733588,206.1053623,1.37,9.4
125.2824464,206.1264635,1.3905,9.3
125.291534,206.1475778,1.3763,9.4
125.3006216,206.1687051,1.3984,9.5
125.3097092,206.1898456,1.3943,9.6
125.3187968,206.2109992,1.3861,9.7
125.3278844,206.2321661,1.4003,9.9
125.336972,206.2533463,1.4187,10
125.3460596,206.2745399,1.3729,10
125.3551472,206.2957468,1.4041,9.8
125.3642348,206.3169671,1.3844,9.6
125.3733224,206.338201,1.3843,9.5
125.38241,206.3594484,1.408,9.5
125.3914976,206.3807094,1.3798,9.8
125.4005852,206.401984,1.4098,9.8
125.4096728,206.4232723,1.3791,9.7
125.4187605,206.4445743,1.3653,9.6
125.4278481,206.4658901,1.4148,9.5
125.4369357,206.4872198,1.393,9.3
125.4460233,206.5085633,1.324,9.5
125.4551109,206.5299208,1.3788,10.4
125.4641985,206.5512923,1.4141,10
125.4732861,206.5726778,1.3664,9.4
125.4823737,206.5940774,1.3348,9.5
125.4914613,206.6154911,1.3557,9.7
125.5005489,206.636919,1.3547,8.8
125.5096365,206.6583611,1.3469,7.7
125.5187241,206.6798175,1.2773,6.6
125.5278117,206.7012883,0.7298,5.6
125.5278117,206.7012883,0.0501,5.2
125.5368993,206.7227734,0.14829,5.5
125.5459869,206.744273,0.7337,6.5
125.5550745,206.765787,1.3321,7.5
125.5641621,206.7873156,1.3092,8.1
125.5732497,206.8088588,1.3377,8.1
125.5823373,206.8304166,1.2181,8.2
125.5914249,206.8519891,1.3894,8.2
125.6005125,206.8735763,1.3694,8.2
125.6096001,206.8951783,1.4015,8.2
125.6186877,206.9167951,1.3372,8.1
125.6277754,206.9384268,1.328,8.1
125.636863,206.9600734,1.3646,8.1
125.6459506,206.981735,1.3434,8.3
125.6550382,207.0034117,1.3753,8.5
125.6641258,207.0251034,1.4219,8.7
125.6732134,207.0468102,1.3785,8.7
125.682301,207.0685323,1.3738,8.6
125.6913886,207.0902695,1.4161,8.6
